Full Path,URL,Size
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/M8-Reliability_Quality.ppt,https://docs.google.com/presentation/d/1fT_QRjLQi8n6yip5dmJU3tYWxvVzy81N/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,692.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/M7-Coding_Testing.ppt,https://docs.google.com/presentation/d/1g8U5OqM2PzgtyK5M4qlzcD3STlPnAH0j/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,4845.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/M6-UML.ppt,https://docs.google.com/presentation/d/1ZaH20etvZWkbeDIWTFE5v0W2okJHr6Jy/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,2286.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/M5-Design.ppt,https://docs.google.com/presentation/d/1XycSdPFaM3g5ROnDerA5bowr63Fg5UG-/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,8643.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/M4-SPM.ppt,https://docs.google.com/presentation/d/1_GIlA2Mpo5FXsGZW0Gnsnb2g0t90vOa5/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1954.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/M3-SRS.ppt,https://docs.google.com/presentation/d/1kUboyaVuWSV4-MisG5t2wP6DFZNAusKR/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1126.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/M2-SDLC.ppt,https://docs.google.com/presentation/d/1VNnIDgOIWn925ghiXqiAIaKsTH9b7s9f/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,5373.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/lect3.ppt,https://docs.google.com/presentation/d/1LWJm227BSMKgx9ODfzRw1lZLDMU0xtBv/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1674.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/lect2.ppt,https://docs.google.com/presentation/d/1AuEU_UYYonT1wQfUpI4AnEIchvp6zTri/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,984.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/lect1.ppt,https://docs.google.com/presentation/d/1pXgaj2fFJBypeqSr7y2twRngozGqct74/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,724.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/intr SE.pptx,https://docs.google.com/presentation/d/1L282MOzyKs1axGR3ZDVj74NxIH6yc4d4/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,566.5439453125
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/DFD.pptx,https://docs.google.com/presentation/d/1e4obJ6pWFRn4nzebmVG9F5Bot_YQj-1H/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,152.9609375
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/DFD Examples.ppt,https://docs.google.com/presentation/d/12rk7dKQE2CcA8Uy1Hqr890qhwiMmNQRY/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,324.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/Coding _ Testing.pptx,https://docs.google.com/presentation/d/1rZg7o1ttttVJxt24FxQaUSsJUc1OWPB3/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,168.41015625
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/charts.pptx,https://docs.google.com/presentation/d/1xenDFy_o-4cToKKYNdqYgYprreYPk1CI/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,621.71875
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/2-Software Requirement Engineering.pptx,https://docs.google.com/presentation/d/1eCePSQ4RokUrRgHL2mAM41Q8Bpu5Mp4g/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,169.29296875
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/1599638162862_M4-SPM.ppt,https://docs.google.com/presentation/d/1hoK8e_LSXu3PpTwwMJ3zavoMQmfUWQ9Z/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,2040.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/1598254645744_M2-SDLC.ppt,https://docs.google.com/presentation/d/1yprMUjQaK3aQQdAzWRH1qDebFr3L3-lo/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,5607.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/1.1-Software Process Model.pptx,https://docs.google.com/presentation/d/1b17oK9Tdk_jVwckXkCgGS0s_Cx07JXBF/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,624.55078125
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/PDF/1-35.pdf,https://drive.google.com/file/d/1_P8iBWI6o8qqtk3KqvA1KXQagl68MGG3/view?usp=drivesdk,4657.4697265625
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS,,
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID,,
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/SEQ-Midsem 2020.docx,https://docs.google.com/document/d/1Kzp8eIGoSZOs19lE5um4Zj1tMKmuPdkE/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,757.6240234375
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/Software Engineering_mcq MIDSEM 2021.docx,https://docs.google.com/document/d/1M08_Jw31w10q4ed4BJUg1jv9KoeFZKEn/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,39.0439453125
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/SE IT-3003 Re mid sem question 2018.pdf,https://drive.google.com/file/d/1KMlYSQvZXl3OcvNWsKSbrwBbwEDyhIS7/view?usp=drivesdk,773.806640625
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/SE IT-3003 Re mid sem question 2018.docx,https://docs.google.com/document/d/1mxl-xGgaTncGFY9Ul05wRp-0gnVssB0Q/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,22.6787109375
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/SE IT-3003 mid sem Solution 2018.docx,https://docs.google.com/document/d/1EDMfp2ngJpSOHLlNbTHZi-hXqxk728R2/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,407.7802734375
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/6th Semester Mid Semester -2015.pdf,https://drive.google.com/file/d/1gKbnlH-ojf38gI2rdqTpuqzMzQjRxeOa/view?usp=drivesdk,565.42578125
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/6th Semester    Spring Mid Sem 2019.pdf,https://drive.google.com/file/d/1UDnLZFI0PgeXziESatwxpK6lnhfQrwLl/view?usp=drivesdk,393.513671875
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/5th Semester-CSIT-B.Tech-[SEIT-3003]-Software Engineering-Mid Semester-2015.pdf,https://drive.google.com/file/d/1sGeKDyNvpws6v1S0gyHXu4oHJaI0sLx1/view?usp=drivesdk,978.3466796875
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/5th Semester  B.Tech( CSE _ IT)  Software Engineering IT-3003 - Mid Sem 2016.pdf,https://drive.google.com/file/d/1WMw2t2W8lhdVsGJRkJ7Y6o7shtSMp9qP/view?usp=drivesdk,624.880859375
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/5th Semester  B.Tech( CSE _ IT)  Software Engineering IT-3003 - Mid Sem 2016-1.pdf,https://drive.google.com/file/d/1vdQqQfOwYrpblwiTgyMVm1u1Nx0HAW-5/view?usp=drivesdk,624.880859375
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/5th Semester - Mid Sem 2016.pdf,https://drive.google.com/file/d/13bOdc-fD-w7LoAETC7iDvjH_B9DsbX8c/view?usp=drivesdk,624.880859375
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/5th Semester   B Tech   Software Engineering  IT-3003 -Autumn Mid Sem 2018.pdf,https://drive.google.com/file/d/1eALtBGvgGJcLc5h5BDhz0J6fZRa9b3P5/view?usp=drivesdk,561.5849609375
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/5th Semester   B Tech   Software Engineering  IT-3003 -Autumn Mid Sem 2018-2.pdf,https://drive.google.com/file/d/1nlhSGrd0EFKk_1UcPZV21-KHHGR_suBP/view?usp=drivesdk,561.5849609375
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/5th Semester   B Tech   Software Engineering  IT-3003 -Autumn Mid Sem 2018-1.pdf,https://drive.google.com/file/d/1pC2GTm-kIj52nsEG3Y5JD2YLRgE2HBG6/view?usp=drivesdk,561.5849609375
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/MID/2015 MID.pdf,https://drive.google.com/file/d/10vliiw8ge4HqetYvFItw7Y7N3HyE74vA/view?usp=drivesdk,978.3466796875
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End,,
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/Solution for SE IT-3003 end sem question Nov 2019 (1) (1).docx,https://docs.google.com/document/d/1rV8-agTwzfLcBqPvodwch-YZz_0pqmCA/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,2594.1005859375
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/SOLUTION-2019.docx,https://docs.google.com/document/d/1iHtEYcN0Ev0KLKnTLj971FwA17GDS0fz/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,61.279296875
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/csce2 end sol.docx,https://docs.google.com/document/d/1yo3vgZh3m8KaZpQUGx7PSTAQV0excSOy/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,4016.9853515625
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/SOLUTION-2016.docx,https://docs.google.com/document/d/17az3OKoMHUhUJACmST1P_rcMyOe8eLg0/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,71.8779296875
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/SOLUTION-2015.docx,https://docs.google.com/document/d/1Jz4cJRFAgCyUwho7-2DXNlKcbtR-OyzJ/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,93.9287109375
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/SOLUTION-2018.docx,https://docs.google.com/document/d/18qeGkOVAPnW1qJEIy2b8i4EdFMtf9tsI/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,57.5361328125
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/spring end sem2016.pdf,https://drive.google.com/file/d/1OvgRnfo9oUKsqZqZ3MneyBJeOqwD-H3U/view?usp=drivesdk,1789.5244140625
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/Solution for SE IT-3003 end sem question Nov 2019 (1).docx,https://docs.google.com/document/d/1xHLQafryKSeAZmj1bSkWRHjSd1MN3jeJ/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,2399.51953125
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/SE_IT-3003_2020_Autumn_00101968_01_USED.doc,https://docs.google.com/document/d/1boNM4-6gOLGIxpAtfe1hd99pEd_E4SP5/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,162.681640625
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/SE IT-3003 Autumn 2019.doc,https://docs.google.com/document/d/13eyeUVJgR9mQh1Q4_q4eytqeAv2jOptG/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,27.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/IT 3003 SE Autumn 2018 End Sem.docx,https://docs.google.com/document/d/1LzLSvNRNNJg4i6EQALDTWlc2-I1dFeRC/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,864.6220703125
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/6th Sem--Spring End Sem- 2013.pdf,https://drive.google.com/file/d/1XyDIwAuFw5mLPf8W-S6bCe61vK_ZbQOp/view?usp=drivesdk,1973.13671875
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/6th Sem- -End Sem-2014.pdf,https://drive.google.com/file/d/1qkMTrYGD2f374aRw706bnNyy3vzmNBfi/view?usp=drivesdk,149.134765625
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/6th Sem 2010.pdf,https://drive.google.com/file/d/1hjlRWweVyIzOPihrDvzUKdvbmyb2jkgf/view?usp=drivesdk,1724.060546875
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/5th Semester  Autumn End  Sem 2016.pdf,https://drive.google.com/file/d/17cTHpKn4KTQf7Dwu3AHZfmkfN6TZRoHX/view?usp=drivesdk,1107.423828125
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/5th Semester - Autumn End Sem 2017.pdf,https://drive.google.com/file/d/1ENIRU66qo3ulCg3NnGU9xJv-aEP4Mcv4/view?usp=drivesdk,921.8857421875
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/5th Semester 2016Autumn End  Sem 2018.pdf,https://drive.google.com/file/d/18Mr6LcT87NyuIEixcxkc1W97iQo8Do1L/view?usp=drivesdk,1055.8076171875
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/QUESTION PAPERS/End/4th. Spring End Sem. Exam-2013.pdf,https://drive.google.com/file/d/1zEnFiP9TinN6G5ZEz64HG4ZX7yT-_aFk/view?usp=drivesdk,669.875
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes,,
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall,,
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 9.ppt,https://docs.google.com/presentation/d/1qaYoXRsjekN8Zbq6sSXTAnXlnTS1adeI/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,694.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 8.ppt,https://docs.google.com/presentation/d/1QoB9hw5S6yoMiq2038_cP6Q6SyyXN35j/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,251.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 7.ppt,https://docs.google.com/presentation/d/1tc_4hwtVEOSRL3ABWzwooUk9jPKBruoh/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,216.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 6.ppt,https://docs.google.com/presentation/d/1orgRd4X65xo_CuJxlmGkRjD0iU0RRE16/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,277.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 5.ppt,https://docs.google.com/presentation/d/1GAH2Y1g_jowCa-RHRj7wvd0tOpTbwAX5/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,235.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 4.ppt,https://docs.google.com/document/d/1cYmzx2v1oHZwqDYIUPDo_O0aByn8EN7P/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,263.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 3.ppt,https://docs.google.com/presentation/d/1Yg2DFaS4e_GjCIVo0efv9pdF2W1gnMPk/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,382.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 22.ppt,https://docs.google.com/presentation/d/122l4PuwYTh4yati-4Jq9wHdBD9KlP1f8/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,183.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 21.ppt,https://docs.google.com/presentation/d/12z6Eyp2INmYBXQ9D81v0StJIDzn4Y-0H/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,153.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 20.ppt,https://docs.google.com/presentation/d/142p1A4_nxQmnrpCu7KWYNy6TbmQQeE-Z/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,137.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 2.ppt,https://docs.google.com/presentation/d/1nH-UR94qPLpgBYMjefZGt5_rYJiLnaXT/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,164.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 19.ppt,https://docs.google.com/presentation/d/1Ss2Po1XWpuXgntcBh1xNq8zzk2WglLUX/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,221.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 18.ppt,https://docs.google.com/document/d/1eYfrw76CArUiRG1RW16cg1E_MidErbRJ/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,144.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 17.ppt,https://docs.google.com/presentation/d/1gk1vgv20a0JQHZglPy3MMEAMokmNGwqb/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,507.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 16.ppt,https://docs.google.com/presentation/d/1OMN_Ra9fBuLEjiYcNAAiamsDrLQw5gVm/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,751.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 15.ppt,https://docs.google.com/presentation/d/16YApQPeS5qA0XhN1JGLtcifk-4tZQmNB/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,227.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 14.ppt,https://docs.google.com/presentation/d/1_9SylNso7MSYX7OYGdqVVE7P3ED_AU3P/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,174.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 13.ppt,https://docs.google.com/presentation/d/1mNxNiJ1cfvIUvbW1mwbHTo3nlo9U-0C8/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,310.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 12.ppt,https://docs.google.com/presentation/d/1q6Rat4-oJYzGtHpivv2AdE2Odrpcsqab/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,164.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 11.ppt,https://docs.google.com/presentation/d/1z_wz-62YOS4F5IOm_z7hs84VeMbPyuay/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,169.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 10.ppt,https://docs.google.com/presentation/d/1ukpo293AuFZKukhLPwnbT7K1eDcdaCRO/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,159.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECTURE 1.ppt,https://docs.google.com/presentation/d/1ShCe0esNb8ko1MNWNNr4iyKH1IPAtEWF/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,246.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECT9 Software quality management.ppt,https://docs.google.com/presentation/d/1ta7oKzIIBPh73dlNn6OzKVQ2YWC7ZxYr/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,738.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECT8 Software Reliability.ppt,https://docs.google.com/document/d/17D9aGwmPe6rYQ1cHuVi3fkC6ADqRikII/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,144.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECT6 - testing.ppt,https://docs.google.com/presentation/d/1l0MdmoiWEdenOV9IRZO7CTNFGRF2wXvm/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,8775.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECT5.3 OOPs  UML  and OOAD.ppt,https://docs.google.com/presentation/d/1l6WNeJ7G0cOrDzjO5QE_ILiHdU_rTfuO/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1135.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECT5.2 Software Design Part 2.pptx,https://docs.google.com/presentation/d/1VKjl1YRl6VEaETt5AxrBStKu0b4DwZiM/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1311.1845703125
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECT5.1 Software Design Part 1.ppt,https://docs.google.com/presentation/d/1vJgBT7TvFfJISbSgCiCrzaVYn8UwOFi1/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,2085.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECT2 Mod-1 Paer-2 Life Cycle models.pptx,https://docs.google.com/presentation/d/17tsPXlNMNaykQZhytBHaqe3iwAASOlry/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,4172.9697265625
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/lect14 Emerging Trends.ppt,https://docs.google.com/presentation/d/1bifSvljkqU_PwrwO-rqtG31YE09J_hmm/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1538.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECT10 Software Maintenance.ppt,https://docs.google.com/presentation/d/1BCM0I2-2urHtnQwQRUi4v8IGNigdCWwU/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,340.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECT1 Mod-1 Part-1 Introduction.ppt,https://docs.google.com/presentation/d/1fxvBr8ccbVLejMZGwx-z2Fwd2FYzdmLk/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,2364.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/Lect 7 Debugging   integration and system testing.pptx,https://docs.google.com/presentation/d/1Z4yZHRbfXhUziPkwsMBKymziJ2fz-MPY/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,3050.3271484375
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/Rajib Mall/LECT 15 SOftware Resue.ppt,https://docs.google.com/presentation/d/1DflI5PqrWHff7Ugi8Moec_ZDwUOAUB_y/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,257.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/PK pattniak,,
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/PK pattniak/lect9.ppt,https://docs.google.com/presentation/d/15Qx_J2U4I3V7YN00CR35PJ1CRtJhvcnU/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,651.5
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/PK pattniak/lect8.ppt,https://docs.google.com/presentation/d/13hTxv5PDEfFLkPEa83XiZsV0uTYk2tcO/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,6862.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/PK pattniak/lect7.ppt,https://docs.google.com/presentation/d/1eanRcZ5HjmmCJ5xt6DOCQ54xs7vCtxi0/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,6410.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/PK pattniak/lect6.ppt,https://docs.google.com/presentation/d/1LUTWeapt177IuDucpaQUqHzh_Up-wUCU/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,2970.0
Resources/3rd Year/5th Semester/SOFTWARE ENGINEERING (SE)/Prof Wise Notes/PK pattniak/lect5.ppt,https://docs.google.com/presentation/d/1Tttw5lDrdoAxzmk-6cuwVxQ6wlB_bvV2/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1016.5
